time,LF,LH,RF,RH,step_freq,center_x,center_y
2025-06-01 00:13:05,14.1,12.7,15.4,14.8,0.0,7.16,10.08
2025-06-01 00:13:10,14.3,11.1,14.8,12.6,0.0,16.6,-0.51
2025-06-01 00:13:15,18.1,15.1,13.4,13.7,0.0,-2.56,8.39
2025-06-01 00:13:20,19.0,16.8,17.9,22.2,0.0,13.82,8.49
2025-06-01 00:13:25,17.4,17.5,18.5,15.2,0.0,-2.06,-8.35
2025-06-01 00:13:30,14.5,15.0,12.7,16.8,0.0,-9.81,-6.71
2025-06-01 00:13:35,12.7,14.3,15.6,11.3,0.0,8.63,4.69
2025-06-01 00:13:40,14.7,16.8,16.4,11.9,0.0,11.81,16.04
2025-06-01 00:13:45,16.8,18.9,19.1,18.6,0.0,-4.4,-0.37
2025-06-01 00:13:50,16.9,19.3,18.1,16.2,0.0,6.17,-17.79
2025-06-01 00:13:55,15.6,9.8,12.6,11.1,0.0,-10.36,14.29
2025-06-01 00:14:00,11.4,13.1,12.3,13.3,0.0,0.61,-5.26
2025-06-01 00:14:05,17.5,14.5,12.4,14.6,0.0,12.01,11.8
2025-06-01 00:14:10,17.5,17.5,17.5,22.3,0.0,3.06,8.44
2025-06-01 00:14:15,18.7,17.1,16.1,16.2,0.0,-0.57,4.7
2025-06-01 00:14:20,14.5,13.1,14.5,12.9,0.0,0.63,-10.99
2025-06-01 00:14:25,14.4,13.2,14.5,6.8,0.0,16.71,3.88
2025-06-01 00:14:30,18.1,13.8,17.1,13.8,0.0,-4.99,20.31
2025-06-01 00:14:35,17.9,18.7,20.0,19.2,0.0,1.2,7.92
2025-06-01 00:14:40,21.1,16.1,16.7,18.4,0.0,8.84,14.5
2025-06-01 00:14:45,14.0,10.5,16.0,10.5,0.0,2.42,-1.03
2025-06-01 00:14:50,12.6,13.4,13.4,13.6,0.0,12.91,8.63
2025-06-01 00:14:55,15.8,18.2,18.6,13.8,0.0,4.78,10.61
2025-06-01 00:15:00,17.6,21.0,17.9,18.5,0.0,-1.38,5.12
2025-06-01 00:15:05,13.7,13.0,19.1,14.2,0.0,-7.93,-12.23
2025-06-01 00:15:10,11.3,9.9,15.8,14.6,0.0,-5.51,23.02
2025-06-01 00:15:15,15.0,12.4,8.0,17.6,0.0,-11.12,-8.16
2025-06-01 00:15:20,18.7,21.5,19.4,17.7,0.0,4.76,11.83
2025-06-01 00:15:25,19.7,18.7,18.4,18.1,0.0,-6.03,2.75
2025-06-01 00:15:30,12.1,15.3,13.5,13.3,0.0,1.44,16.14
2025-06-01 00:15:35,14.2,9.2,10.4,14.3,0.0,-7.86,3.2
2025-06-01 00:15:40,14.4,11.4,13.5,10.7,0.0,-4.81,7.56
2025-06-01 00:15:45,13.8,17.8,16.9,18.1,0.0,1.79,15.91
2025-06-01 00:15:50,18.3,17.2,18.3,19.2,0.0,0.39,5.32
2025-06-01 00:15:55,13.7,13.7,12.3,18.6,0.0,-9.95,-0.54
2025-06-01 00:16:00,10.8,14.0,11.7,14.7,0.0,-5.39,7.23
2025-06-01 00:16:05,12.0,18.0,11.3,14.3,0.0,5.07,8.31
2025-06-01 00:16:10,16.9,17.0,17.4,17.0,0.0,7.71,22.68
2025-06-01 00:16:15,16.8,15.2,17.7,23.1,0.0,-6.43,18.11
2025-06-01 00:16:20,18.0,13.6,15.8,17.9,0.0,-3.03,3.37
2025-06-01 00:16:25,11.0,10.1,10.9,9.7,0.0,0.27,-1.16
2025-06-01 00:16:30,14.5,10.9,14.7,15.7,0.0,-15.95,7.99
2025-06-01 00:16:35,20.0,15.1,20.9,18.4,0.0,-5.64,4.55
2025-06-01 00:16:40,18.8,17.9,18.8,15.9,0.0,1.35,-6.31
2025-06-01 00:16:45,14.1,12.5,12.8,16.7,0.0,8.73,9.87
2025-06-01 00:16:50,10.0,11.5,14.6,12.4,0.0,18.55,8.15
2025-06-01 00:16:55,14.8,13.8,14.7,14.1,0.0,5.66,12.65
2025-06-01 00:17:00,16.2,15.1,14.1,18.8,0.0,-8.83,-12.22
2025-06-01 00:17:05,18.2,22.5,17.5,19.1,0.0,0.65,4.21
2025-06-01 00:17:10,15.7,13.3,14.4,14.5,0.0,-5.34,12.94
2025-06-01 00:17:15,11.8,10.7,13.3,10.4,0.0,0.23,4.93
2025-06-01 00:17:20,17.0,15.7,14.7,16.4,0.0,11.12,9.46
2025-06-01 00:17:25,18.0,15.4,15.8,17.4,0.0,-4.88,3.5
2025-06-01 00:17:30,17.3,18.2,17.0,18.2,0.0,0.52,-10.8
2025-06-01 00:17:35,11.7,13.3,11.1,14.7,0.0,12.25,14.75
2025-06-01 00:17:40,11.9,15.3,12.6,11.6,0.0,-4.91,2.58
2025-06-01 00:17:45,14.4,15.5,15.5,15.2,0.0,3.5,14.53
2025-06-01 00:17:50,20.0,15.1,13.0,20.0,0.0,-10.94,3.2
2025-06-01 00:17:55,14.5,13.3,17.9,18.4,0.0,-4.61,-15.73
2025-06-01 00:18:00,12.1,14.0,10.3,13.6,0.0,-0.12,9.63
2025-06-01 00:18:05,12.7,10.5,14.8,12.1,0.0,-0.22,-2.47
2025-06-01 00:18:10,14.7,13.8,15.3,19.0,0.0,-10.98,-7.91
2025-06-01 00:18:15,21.1,17.8,16.9,20.3,0.0,-4.84,19.61
2025-06-01 00:18:20,17.9,15.5,20.8,15.3,0.0,5.94,7.39
2025-06-01 00:18:25,15.5,16.1,13.0,11.4,0.0,3.68,-0.42
2025-06-01 00:18:30,16.6,12.9,11.9,13.0,0.0,-10.78,-2.77
2025-06-01 00:18:35,18.4,14.7,13.9,17.1,0.0,9.49,10.75
2025-06-01 00:18:40,20.2,16.7,15.4,21.2,0.0,-2.58,2.99
2025-06-01 00:18:45,18.8,17.2,17.0,20.5,0.0,-5.15,12.42
2025-06-01 00:18:50,12.8,13.2,15.7,13.7,0.0,4.31,13.58
2025-06-01 00:18:55,12.1,11.2,10.8,8.9,0.0,16.45,-3.83
2025-06-01 00:19:00,15.9,15.8,17.0,18.0,0.0,6.88,0.34
2025-06-01 00:19:05,17.9,18.8,17.7,21.4,0.0,3.93,10.88
2025-06-01 00:19:10,17.1,18.1,16.1,13.1,0.0,3.2,-0.21
2025-06-01 00:19:15,11.4,13.7,15.0,12.5,0.0,2.47,18.62
2025-06-01 00:19:20,13.6,18.3,14.3,9.6,0.0,6.03,8.05
2025-06-01 00:19:25,19.3,18.1,16.5,14.3,0.0,-1.67,-1.8
2025-06-01 00:19:30,17.0,19.3,21.5,18.9,0.0,-9.57,8.56
2025-06-01 00:19:35,17.7,14.1,15.1,15.4,0.0,-6.28,10.19
2025-06-01 00:19:40,12.1,13.2,10.6,11.5,0.0,5.78,2.02
2025-06-01 00:19:45,16.9,12.6,13.9,15.3,0.0,-11.35,-9.09
2025-06-01 00:19:50,14.0,19.6,16.0,22.2,0.0,-4.51,6.48
2025-06-01 00:19:55,21.1,22.0,22.2,20.4,0.0,8.19,9.74
2025-06-01 00:20:00,16.5,13.8,13.3,14.9,0.0,-1.36,1.37
2025-06-01 00:20:05,13.6,14.1,12.4,15.2,0.0,-9.13,3.45
2025-06-01 00:20:10,12.3,10.0,13.6,13.5,0.0,12.11,10.05
2025-06-01 00:20:15,15.3,21.1,19.8,18.5,0.0,-1.81,-2.68
2025-06-01 00:20:20,17.1,20.0,21.6,20.9,0.0,-3.91,-3.96
2025-06-01 00:20:25,14.8,11.0,15.2,14.2,0.0,-3.73,-7.76
2025-06-01 00:20:30,13.2,11.1,9.8,6.4,0.0,-0.22,19.18
2025-06-01 00:20:35,17.5,13.2,12.9,15.1,0.0,-7.99,7.41
2025-06-01 00:20:40,19.2,20.1,17.4,17.2,0.0,-7.02,-1.62
2025-06-01 00:20:45,17.2,18.4,19.5,16.0,0.0,11.94,2.83
2025-06-01 00:20:50,14.1,12.7,9.3,15.9,0.0,5.89,2.75
2025-06-01 00:20:55,12.3,13.2,9.0,11.1,0.0,6.35,-5.03
2025-06-01 00:21:00,15.1,11.8,15.5,14.5,0.0,-12.92,14.32
2025-06-01 00:21:05,16.4,16.2,18.3,20.2,0.0,-8.13,5.49
2025-06-01 00:21:10,18.2,18.8,17.7,16.6,0.0,-6.62,5.69
2025-06-01 00:21:15,11.6,7.9,14.7,15.6,0.0,-18.9,-3.08
2025-06-01 00:21:20,13.5,16.3,12.3,10.8,0.0,-1.46,16.0
2025-06-01 00:21:25,13.6,13.3,14.0,13.0,0.0,0.98,18.0
2025-06-01 00:21:30,18.7,17.5,17.4,14.9,0.0,7.06,4.38
2025-06-01 00:21:35,16.7,23.5,17.7,15.6,0.0,-3.41,14.19
2025-06-01 00:21:40,13.7,10.6,15.3,12.1,0.0,14.99,13.64
2025-06-01 00:21:45,11.4,14.9,12.5,14.0,0.0,3.88,-1.77
2025-06-01 00:21:50,14.0,17.4,14.7,14.5,0.0,-7.64,8.39
2025-06-01 00:21:55,22.3,16.0,18.2,21.0,0.0,-0.64,8.62
2025-06-01 00:22:00,14.6,17.6,16.4,18.7,0.0,9.5,25.72
2025-06-01 00:22:05,14.3,13.8,13.5,12.4,0.0,2.71,2.64
2025-06-01 00:22:10,12.8,15.1,10.5,14.8,0.0,10.54,4.06
2025-06-01 00:22:15,11.5,14.5,18.3,15.7,0.0,-7.99,0.96
2025-06-01 00:22:20,19.9,19.3,17.7,17.5,0.0,-3.13,-2.38
2025-06-01 00:22:25,19.6,15.7,18.8,19.4,0.0,7.99,1.55
2025-06-01 00:22:30,13.7,12.8,11.0,13.5,0.0,-9.43,14.5
2025-06-01 00:22:35,11.8,13.1,13.3,12.2,0.0,4.69,1.2
2025-06-01 00:22:40,17.9,13.4,16.4,20.0,0.0,-8.0,-0.42
2025-06-01 00:22:45,19.3,18.6,18.9,19.2,0.0,5.08,13.88
2025-06-01 00:22:50,16.8,15.5,17.3,19.8,0.0,-1.06,-2.8
2025-06-01 00:22:55,14.8,12.4,8.3,14.3,0.0,-4.28,4.28
2025-06-01 00:23:00,13.6,13.3,14.4,12.1,0.0,4.1,2.92
2025-06-01 00:23:05,18.0,17.7,14.6,18.7,0.0,-4.29,11.46
2025-06-01 00:23:10,18.9,21.9,17.8,17.5,0.0,-0.16,2.57
2025-06-01 00:23:15,17.2,12.4,13.5,13.5,0.0,7.6,18.68
2025-06-01 00:23:20,12.2,12.1,12.6,14.7,0.0,-7.42,6.91
2025-06-01 00:23:25,15.2,14.2,13.6,15.2,0.0,-21.63,10.42
2025-06-01 00:23:30,15.5,13.2,17.9,19.6,0.0,-1.1,12.62
2025-06-01 00:23:35,21.3,20.7,21.4,19.6,0.0,0.6,-7.82
2025-06-01 00:23:40,14.7,13.5,19.5,14.8,0.0,0.99,9.41
2025-06-01 00:23:45,12.4,15.7,11.0,12.7,0.0,-5.94,-5.56
2025-06-01 00:23:50,12.3,13.5,12.7,12.2,0.0,-11.25,4.34
2025-06-01 00:23:55,14.2,18.7,17.3,14.3,0.0,-2.47,-1.02
2025-06-01 00:24:00,18.6,20.7,14.2,18.2,0.0,-1.28,10.37
2025-06-01 00:24:05,15.2,13.3,14.2,13.2,0.0,8.61,5.17
2025-06-01 00:24:10,16.0,12.1,10.8,9.2,0.0,-14.43,-7.67
2025-06-01 00:24:15,14.4,14.9,10.7,15.7,0.0,-3.86,6.17
2025-06-01 00:24:20,20.7,19.3,16.9,15.7,0.0,-17.21,-0.75
2025-06-01 00:24:25,17.4,15.8,17.5,17.9,0.0,-1.8,-0.2
2025-06-01 00:24:30,14.7,15.3,12.2,17.2,0.0,-0.79,5.15
2025-06-01 00:24:35,13.6,12.6,14.1,12.7,0.0,-4.9,7.89
2025-06-01 00:24:40,12.0,14.5,14.2,13.9,0.0,-1.03,-10.05
2025-06-01 00:24:45,16.6,17.9,18.0,15.7,0.0,10.13,-1.93
2025-06-01 00:24:50,19.5,18.4,16.3,21.1,0.0,-9.55,12.35
2025-06-01 00:24:55,16.0,12.7,16.8,13.5,0.0,2.31,7.08
2025-06-01 00:25:00,11.9,13.8,13.8,8.7,0.0,10.43,-8.3
2025-06-01 00:25:05,16.7,16.9,12.5,13.8,0.0,-8.85,3.28
2025-06-01 00:25:10,17.3,19.5,20.5,20.7,0.0,-4.5,3.33
2025-06-01 00:25:15,13.9,15.7,19.2,20.5,0.0,-9.87,0.26
2025-06-01 00:25:20,13.6,14.2,12.0,14.5,0.0,-3.79,4.88
2025-06-01 00:25:25,13.3,12.3,11.4,12.0,0.0,-0.71,2.04
2025-06-01 00:25:30,14.5,18.3,16.2,14.5,0.0,5.58,2.33
2025-06-01 00:25:35,20.4,18.8,17.9,19.0,0.0,-12.57,-4.01
2025-06-01 00:25:40,14.6,17.3,20.4,21.4,0.0,5.1,9.01
2025-06-01 00:25:45,9.7,12.2,11.8,12.1,0.0,-1.35,1.22
2025-06-01 00:25:50,8.4,13.9,10.2,12.9,0.0,16.59,-2.36
2025-06-01 00:25:55,10.4,14.9,17.7,19.4,0.0,-9.84,8.97
2025-06-01 00:26:00,17.2,18.0,23.5,15.2,0.0,2.03,8.74
2025-06-01 00:26:05,18.8,16.8,17.2,15.8,0.0,2.15,2.25
2025-06-01 00:26:10,14.3,12.3,13.8,13.0,0.0,9.01,4.59
2025-06-01 00:26:15,9.0,15.1,10.7,11.2,0.0,-4.77,16.0
2025-06-01 00:26:20,11.6,22.1,18.0,16.3,0.0,-0.44,7.28
2025-06-01 00:26:25,19.3,19.5,19.3,18.4,0.0,-1.58,3.79
2025-06-01 00:26:30,15.9,18.5,17.4,10.4,0.0,5.25,6.56
2025-06-01 00:26:35,12.7,12.0,15.0,14.7,0.0,-6.18,8.26
2025-06-01 00:26:40,10.8,10.0,11.5,14.5,0.0,7.63,9.1
2025-06-01 00:26:45,17.7,17.3,15.0,17.1,0.0,6.4,11.03
2025-06-01 00:26:50,20.6,19.6,18.9,20.4,0.0,-0.21,-2.05
2025-06-01 00:26:55,15.5,14.4,14.5,15.6,0.0,-6.34,2.54
2025-06-01 00:27:00,8.8,13.0,12.5,10.9,0.0,5.27,12.5
2025-06-01 00:27:05,9.8,11.5,11.5,11.1,0.0,6.64,3.45
2025-06-01 00:27:10,16.1,12.6,17.9,14.1,0.0,0.48,7.22
2025-06-01 00:27:15,20.9,15.6,12.1,18.5,0.0,14.4,14.91
2025-06-01 00:27:20,15.9,14.5,17.1,13.5,0.0,3.81,9.04
2025-06-01 00:27:25,14.5,17.9,13.2,11.4,0.0,-0.2,-9.15
2025-06-01 00:27:30,11.9,12.5,12.3,13.6,0.0,-6.58,13.97
2025-06-01 00:27:35,17.0,16.9,16.3,17.3,0.0,6.6,-1.94
2025-06-01 00:27:40,16.8,17.5,15.4,16.4,0.0,-3.81,12.0
