time,LF,LH,RF,RH,step_freq,center_x,center_y
2025-06-01 00:02:45,16.1,14.7,20.3,17.3,52.9,-18.2,-3.09
2025-06-01 00:02:50,16.6,13.3,14.7,15.9,51.2,6.92,-4.6
2025-06-01 00:02:55,13.7,13.3,18.2,15.4,51.8,-5.65,9.65
2025-06-01 00:03:00,17.2,12.1,14.2,17.7,56.7,-0.69,4.09
2025-06-01 00:03:05,11.4,13.1,6.7,11.2,54.0,-6.1,-12.87
2025-06-01 00:03:10,12.4,14.4,15.6,18.2,55.8,-14.13,5.06
2025-06-01 00:03:15,14.0,16.9,16.4,14.8,52.5,-4.11,-4.88
2025-06-01 00:03:20,14.5,16.3,10.7,17.4,52.7,-20.61,-1.0
2025-06-01 00:03:25,16.7,14.9,15.7,15.2,53.7,-1.65,2.84
2025-06-01 00:03:30,10.1,13.3,12.1,13.1,53.2,10.04,-6.6
2025-06-01 00:03:35,17.7,17.4,16.2,16.4,51.4,13.42,-0.89
2025-06-01 00:03:40,15.9,15.9,18.5,18.0,53.6,6.13,5.46
2025-06-01 00:03:45,17.1,15.1,16.4,15.5,52.5,1.79,9.66
2025-06-01 00:03:50,18.3,12.1,11.7,16.5,50.9,5.61,9.94
2025-06-01 00:03:55,13.4,11.7,13.6,12.1,53.8,6.34,-5.96
2025-06-01 00:04:00,15.0,16.4,14.5,13.9,50.8,4.99,-2.01
2025-06-01 00:04:05,13.4,14.8,11.4,11.5,51.5,-0.77,-1.24
2025-06-01 00:04:10,19.3,18.0,16.0,16.3,53.1,-3.81,-2.85
2025-06-01 00:04:15,16.1,13.8,16.5,18.6,51.9,-5.27,0.84
2025-06-01 00:04:20,15.1,16.4,15.9,16.1,53.9,-5.6,-4.77
2025-06-01 00:04:25,14.9,13.9,16.3,10.4,53.5,11.92,0.72
2025-06-01 00:04:30,9.3,9.2,9.7,6.7,56.9,-5.5,-1.24
2025-06-01 00:04:35,14.0,17.1,15.3,12.2,52.8,-7.07,8.93
2025-06-01 00:04:40,17.8,16.5,13.2,10.7,49.9,6.34,-3.11
2025-06-01 00:04:45,9.4,11.4,12.6,12.7,55.0,0.13,8.31
2025-06-01 00:04:50,10.6,11.1,11.9,12.3,50.4,-6.86,-16.79
2025-06-01 00:04:55,15.6,13.5,18.1,15.2,55.1,4.8,-1.33
2025-06-01 00:05:00,15.0,14.4,10.4,12.8,0.0,5.16,15.95
2025-06-01 00:05:05,11.0,14.3,15.0,9.4,0.0,-9.47,-11.31
2025-06-01 00:05:10,15.4,17.4,18.9,16.1,0.0,13.03,-6.04
2025-06-01 00:05:15,12.2,15.5,16.4,15.6,0.0,-16.54,4.29
2025-06-01 00:05:20,9.8,13.8,13.2,10.6,0.0,-4.11,-3.47
2025-06-01 00:05:25,10.8,12.8,9.0,11.9,0.0,-4.24,-1.34
2025-06-01 00:05:30,13.1,11.2,12.2,10.9,0.0,15.72,5.28
2025-06-01 00:05:35,14.7,16.5,15.9,15.7,0.0,4.91,11.06
2025-06-01 00:05:40,14.3,14.2,14.8,10.8,0.0,-12.12,15.93
2025-06-01 00:05:45,15.4,11.6,13.3,12.8,0.0,24.63,13.96
2025-06-01 00:05:50,10.8,9.1,7.8,11.4,0.0,-6.05,-6.38
2025-06-01 00:05:55,12.3,11.5,17.0,15.4,0.0,-0.06,16.84
2025-06-01 00:06:00,16.4,14.5,19.3,17.3,0.0,-8.3,3.48
2025-06-01 00:06:05,13.4,12.3,17.0,18.9,0.0,-11.19,9.5
2025-06-01 00:06:10,10.6,10.9,10.7,10.1,0.0,0.39,-1.65
2025-06-01 00:06:15,11.7,11.0,10.7,9.3,0.0,-4.61,11.04
2025-06-01 00:06:20,15.0,12.0,14.2,15.5,0.0,-13.36,9.35
2025-06-01 00:06:25,15.0,17.5,14.8,12.7,0.0,-13.02,5.38
2025-06-01 00:06:30,15.3,13.0,16.1,11.5,0.0,-0.53,-4.69
2025-06-01 00:06:35,10.3,11.7,9.9,10.8,0.0,8.05,0.38
2025-06-01 00:06:40,13.0,9.0,12.4,14.2,0.0,-19.77,-1.38
2025-06-01 00:06:45,15.5,13.9,15.1,13.1,0.0,0.69,3.75
2025-06-01 00:06:50,18.7,16.9,17.0,15.5,0.0,-3.9,1.54
2025-06-01 00:06:55,15.2,13.6,15.0,18.6,0.0,6.97,2.39
2025-06-01 00:07:00,13.8,10.6,7.3,9.4,0.0,-14.97,2.19
2025-06-01 00:07:05,11.6,14.9,12.2,11.1,0.0,6.64,-12.69
2025-06-01 00:07:10,15.2,16.2,11.7,17.0,0.0,2.71,1.68
2025-06-01 00:07:15,17.6,20.9,16.7,16.8,0.0,-3.67,-1.8
2025-06-01 00:07:20,15.8,12.4,14.2,13.1,0.0,3.83,7.67
2025-06-01 00:07:25,13.3,10.2,10.6,9.2,0.0,-3.55,8.02
2025-06-01 00:07:30,13.3,9.9,13.5,14.5,0.0,3.31,20.01
2025-06-01 00:07:35,13.5,12.5,11.4,18.0,0.0,5.23,4.56
2025-06-01 00:07:40,16.8,14.0,21.2,16.5,0.0,0.88,10.81
2025-06-01 00:07:45,14.7,14.2,12.2,14.7,0.0,15.06,15.76
2025-06-01 00:07:50,14.2,10.0,9.1,10.8,0.0,0.45,13.75
2025-06-01 00:07:55,8.7,15.1,11.7,11.2,0.0,-8.1,-8.24
2025-06-01 00:08:00,16.9,15.5,12.7,12.7,0.0,-2.69,18.35
2025-06-01 00:08:05,15.6,13.2,15.7,15.6,0.0,-21.58,4.57
2025-06-01 00:08:10,12.9,14.8,17.1,15.6,0.0,-2.15,-3.85
2025-06-01 00:08:15,16.1,11.1,11.0,10.9,0.0,1.58,3.85
2025-06-01 00:08:20,11.2,11.3,12.3,11.3,0.0,-5.7,5.85
2025-06-01 00:08:25,15.1,18.6,10.3,17.8,0.0,9.97,-11.59
2025-06-01 00:08:30,15.3,15.3,13.2,14.4,0.0,-8.88,19.02
2025-06-01 00:08:35,14.9,15.6,14.5,10.8,0.0,-4.2,8.91
2025-06-01 00:08:40,8.5,12.3,10.4,10.2,0.0,5.69,8.55
2025-06-01 00:08:45,12.0,15.0,10.5,13.9,0.0,4.74,2.52
2025-06-01 00:08:50,16.5,13.3,17.7,15.4,0.0,-4.18,13.39
2025-06-01 00:08:55,14.4,13.0,12.7,17.0,0.0,-10.24,19.04
2025-06-01 00:09:00,8.5,16.1,13.1,12.5,0.0,-4.36,8.19
2025-06-01 00:09:05,10.8,13.1,11.1,11.2,0.0,-2.91,4.54
2025-06-01 00:09:10,13.6,9.6,10.3,14.5,0.0,1.37,3.53
2025-06-01 00:09:15,16.0,16.7,14.9,14.4,0.0,1.57,-2.83
2025-06-01 00:09:20,16.4,12.2,17.6,16.5,0.0,2.05,12.86
2025-06-01 00:09:25,15.7,14.4,8.7,9.8,0.0,-5.0,5.21
2025-06-01 00:09:30,12.0,9.5,11.3,9.4,0.0,-4.89,-6.25
2025-06-01 00:09:35,11.5,10.7,11.4,15.5,0.0,-7.6,26.06
2025-06-01 00:09:40,17.1,16.5,14.4,17.6,0.0,-4.61,5.98
2025-06-01 00:09:45,20.4,15.1,17.6,13.9,0.0,-0.28,19.17
2025-06-01 00:09:50,10.8,15.7,13.5,10.9,0.0,5.06,12.78
2025-06-01 00:09:55,12.3,7.9,9.6,10.6,0.0,-0.6,9.97
2025-06-01 00:10:00,14.1,11.1,14.5,15.0,0.0,4.48,13.65
2025-06-01 00:10:05,17.9,17.2,16.1,12.9,0.0,3.44,6.66
2025-06-01 00:10:10,15.5,12.5,12.8,17.1,0.0,-0.32,10.45
2025-06-01 00:10:15,11.8,11.8,13.6,10.7,0.0,0.77,1.3
2025-06-01 00:10:20,10.3,10.6,11.6,10.2,0.0,10.05,-2.16
2025-06-01 00:10:25,13.7,13.2,17.0,14.5,0.0,8.25,-6.88
2025-06-01 00:10:30,16.9,18.1,16.5,18.5,0.0,-4.14,16.27
2025-06-01 00:10:35,19.3,14.0,13.8,17.6,0.0,12.64,0.82
2025-06-01 00:10:40,10.7,11.0,8.8,9.7,0.0,-8.03,-1.14
2025-06-01 00:10:45,11.3,11.8,14.5,9.4,0.0,7.87,3.29
2025-06-01 00:10:50,14.4,15.8,12.2,15.2,0.0,1.33,8.94
2025-06-01 00:10:55,16.9,21.3,15.1,15.3,0.0,-4.99,0.56
2025-06-01 00:11:00,13.1,16.7,17.2,13.2,0.0,-6.66,8.77
2025-06-01 00:11:05,10.2,12.6,11.7,8.3,0.0,12.38,19.37
2025-06-01 00:11:10,10.4,10.8,12.2,12.3,0.0,5.27,21.08
2025-06-01 00:11:15,14.4,13.2,12.0,13.3,0.0,-0.27,19.36
2025-06-01 00:11:20,15.3,16.8,16.3,18.7,0.0,20.22,0.75
2025-06-01 00:11:25,13.0,16.1,15.3,17.7,0.0,4.67,2.13
2025-06-01 00:11:30,12.3,13.4,12.8,12.2,0.0,8.53,14.35
2025-06-01 00:11:35,14.6,13.2,11.5,12.1,0.0,9.65,-1.54
2025-06-01 00:11:40,15.8,14.3,15.2,17.7,0.0,1.53,5.37
2025-06-01 00:11:45,13.5,17.7,17.5,20.6,0.0,-2.46,6.75
2025-06-01 00:11:50,14.1,16.8,13.4,14.2,0.0,4.86,6.49
2025-06-01 00:11:55,10.1,11.4,13.2,9.0,0.0,1.06,-0.6
2025-06-01 00:12:00,14.5,9.1,11.0,12.9,0.0,12.52,4.47
2025-06-01 00:12:05,14.3,19.2,12.5,11.0,0.0,3.52,0.98
2025-06-01 00:12:10,14.1,17.5,16.6,15.0,0.0,-10.24,11.98
2025-06-01 00:12:15,14.6,13.1,17.0,11.1,0.0,-12.2,-0.54
2025-06-01 00:12:20,10.8,11.4,10.5,11.6,0.0,-10.01,16.55
2025-06-01 00:12:25,12.3,14.7,13.1,13.4,0.0,4.56,8.58
2025-06-01 00:12:30,16.9,18.3,16.0,17.1,0.0,-0.72,16.52
2025-06-01 00:12:35,14.6,19.5,15.9,13.1,0.0,1.02,-0.45
2025-06-01 00:12:40,14.6,11.6,12.0,9.1,0.0,-3.62,-14.39
2025-06-01 00:12:45,7.7,12.4,12.5,11.8,0.0,-7.74,4.62
2025-06-01 00:12:50,12.8,10.5,15.8,14.5,0.0,-1.77,5.22
2025-06-01 00:12:55,16.3,11.8,15.4,14.5,0.0,-8.01,2.75
2025-06-01 00:13:00,19.3,17.0,14.6,16.9,0.0,11.19,12.4
2025-06-01 00:13:05,12.7,11.3,14.0,13.4,0.0,7.16,10.08
2025-06-01 00:13:10,13.0,9.8,13.6,11.3,0.0,16.6,-0.51
2025-06-01 00:13:15,16.6,13.5,11.8,12.2,0.0,-2.56,8.39
2025-06-01 00:13:20,17.1,14.9,16.0,20.3,0.0,13.82,8.49
2025-06-01 00:13:25,15.6,15.7,16.7,13.4,0.0,-2.06,-8.35
2025-06-01 00:13:30,13.0,13.5,11.3,15.4,0.0,-9.81,-6.71
2025-06-01 00:13:35,11.4,13.1,14.3,10.1,0.0,8.63,4.69
2025-06-01 00:13:40,13.2,15.3,14.8,10.4,0.0,11.81,16.04
2025-06-01 00:13:45,15.0,17.0,17.2,16.7,0.0,-4.4,-0.37
2025-06-01 00:13:50,15.2,17.6,16.3,14.5,0.0,6.17,-17.79
2025-06-01 00:13:55,14.2,8.5,11.2,9.7,0.0,-10.36,14.29
2025-06-01 00:14:00,10.2,11.8,11.0,12.0,0.0,0.61,-5.26
2025-06-01 00:14:05,15.9,12.9,10.8,13.0,0.0,12.01,11.8
2025-06-01 00:14:10,15.6,15.6,15.7,20.4,0.0,3.06,8.44
2025-06-01 00:14:15,17.0,15.4,14.4,14.5,0.0,-0.57,4.7
2025-06-01 00:14:20,13.1,11.8,13.1,11.5,0.0,0.63,-10.99
2025-06-01 00:14:25,13.1,11.9,13.2,5.5,0.0,16.71,3.88
2025-06-01 00:14:30,16.4,12.1,15.4,12.1,0.0,-4.99,20.31
2025-06-01 00:14:35,16.0,16.8,18.1,17.3,0.0,1.2,7.92
2025-06-01 00:14:40,19.4,14.5,15.0,16.7,0.0,8.84,14.5
2025-06-01 00:14:45,12.7,9.2,14.7,9.1,0.0,2.42,-1.03
2025-06-01 00:14:50,11.3,12.1,12.1,12.3,0.0,12.91,8.63
2025-06-01 00:14:55,14.1,16.5,16.9,12.1,0.0,4.78,10.61
2025-06-01 00:15:00,15.7,19.1,16.0,16.6,0.0,-1.38,5.12
2025-06-01 00:15:05,12.0,11.3,17.4,12.5,0.0,-7.93,-12.23
2025-06-01 00:15:10,10.0,8.6,14.5,13.3,0.0,-5.51,23.02
2025-06-01 00:15:15,13.6,11.0,6.7,16.3,0.0,-11.12,-8.16
2025-06-01 00:15:20,16.9,19.8,17.7,16.0,0.0,4.76,11.83
2025-06-01 00:15:25,17.8,16.9,16.5,16.2,0.0,-6.03,2.75
2025-06-01 00:15:30,10.5,13.7,11.9,11.7,0.0,1.44,16.14
2025-06-01 00:15:35,12.9,7.9,9.1,13.0,0.0,-7.86,3.2
2025-06-01 00:15:40,13.0,10.0,12.2,9.3,0.0,-4.81,7.56
2025-06-01 00:15:45,12.0,16.1,15.2,16.3,0.0,1.79,15.91
2025-06-01 00:15:50,16.5,15.3,16.4,17.3,0.0,0.39,5.32
2025-06-01 00:15:55,12.1,12.2,10.7,17.0,0.0,-9.95,-0.54
2025-06-01 00:16:00,9.5,12.8,10.4,13.5,0.0,-5.39,7.23
2025-06-01 00:16:05,10.6,16.5,9.9,12.9,0.0,5.07,8.31
2025-06-01 00:16:10,15.1,15.2,15.6,15.2,0.0,7.71,22.68
2025-06-01 00:16:15,14.9,13.3,15.9,21.2,0.0,-6.43,18.11
2025-06-01 00:16:20,16.5,12.0,14.3,16.4,0.0,-3.03,3.37
2025-06-01 00:16:25,9.8,8.9,9.6,8.5,0.0,0.27,-1.16
2025-06-01 00:16:30,13.0,9.5,13.2,14.2,0.0,-15.95,7.99
2025-06-01 00:16:35,18.2,13.3,19.1,16.6,0.0,-5.64,4.55
2025-06-01 00:16:40,17.0,16.0,17.0,14.0,0.0,1.35,-6.31
2025-06-01 00:16:45,12.6,11.0,11.3,15.3,0.0,8.73,9.87
2025-06-01 00:16:50,8.7,10.3,13.3,11.2,0.0,18.55,8.15
2025-06-01 00:16:55,13.3,12.3,13.2,12.6,0.0,5.66,12.65
2025-06-01 00:17:00,14.4,13.3,12.3,17.0,0.0,-8.83,-12.22
2025-06-01 00:17:05,16.4,20.6,15.6,17.3,0.0,0.65,4.21
2025-06-01 00:17:10,14.3,11.9,13.0,13.1,0.0,-5.34,12.94
2025-06-01 00:17:15,10.6,9.4,12.0,9.1,0.0,0.23,4.93
2025-06-01 00:17:20,15.4,14.2,13.2,14.9,0.0,11.12,9.46
2025-06-01 00:17:25,16.1,13.5,14.0,15.5,0.0,-4.88,3.5
2025-06-01 00:17:30,15.5,16.5,15.3,16.4,0.0,0.52,-10.8
2025-06-01 00:17:35,10.3,11.9,9.7,13.3,0.0,12.25,14.75
2025-06-01 00:17:40,10.6,14.0,11.3,10.3,0.0,-4.91,2.58
2025-06-01 00:17:45,12.8,14.0,13.9,13.6,0.0,3.5,14.53
2025-06-01 00:17:50,18.1,13.3,11.1,18.1,0.0,-10.94,3.2
2025-06-01 00:17:55,12.8,11.5,16.2,16.6,0.0,-4.61,-15.73
2025-06-01 00:18:00,10.8,12.6,8.9,12.2,0.0,-0.12,9.63
2025-06-01 00:18:05,11.4,9.2,13.5,10.8,0.0,-0.22,-2.47
2025-06-01 00:18:10,13.1,12.2,13.6,17.4,0.0,-10.98,-7.91
2025-06-01 00:18:15,19.3,15.9,15.0,18.4,0.0,-4.84,19.61
2025-06-01 00:18:20,16.1,13.8,19.1,13.6,0.0,5.94,7.39
2025-06-01 00:18:25,14.2,14.7,11.7,10.1,0.0,3.68,-0.42
2025-06-01 00:18:30,15.3,11.6,10.6,11.7,0.0,-10.78,-2.77
2025-06-01 00:18:35,16.7,13.0,12.2,15.4,0.0,9.49,10.75
2025-06-01 00:18:40,18.3,14.8,13.5,19.4,0.0,-2.58,2.99
2025-06-01 00:18:45,17.1,15.6,15.4,18.8,0.0,-5.15,12.42
2025-06-01 00:18:50,11.5,11.9,14.4,12.4,0.0,4.31,13.58
2025-06-01 00:18:55,10.8,9.8,9.4,7.6,0.0,16.45,-3.83
2025-06-01 00:19:00,14.2,14.1,15.3,16.3,0.0,6.88,0.34
2025-06-01 00:19:05,16.0,16.9,15.8,19.5,0.0,3.93,10.88
2025-06-01 00:19:10,15.4,16.5,14.5,11.5,0.0,3.2,-0.21
2025-06-01 00:19:15,10.1,12.4,13.7,11.2,0.0,2.47,18.62
2025-06-01 00:19:20,12.2,17.0,12.9,8.2,0.0,6.03,8.05
2025-06-01 00:19:25,17.6,16.4,14.7,12.6,0.0,-1.67,-1.8
2025-06-01 00:19:30,15.1,17.4,19.6,17.1,0.0,-9.57,8.56
2025-06-01 00:19:35,16.1,12.5,13.5,13.8,0.0,-6.28,10.19
2025-06-01 00:19:40,10.8,11.9,9.3,10.2,0.0,5.78,2.02
2025-06-01 00:19:45,15.5,11.2,12.5,13.9,0.0,-11.35,-9.09
2025-06-01 00:19:50,12.3,17.8,14.2,20.4,0.0,-4.51,6.48
2025-06-01 00:19:55,19.2,20.2,20.3,18.6,0.0,8.19,9.74
2025-06-01 00:20:00,14.9,12.3,11.7,13.4,0.0,-1.36,1.37
2025-06-01 00:20:05,12.3,12.9,11.1,13.9,0.0,-9.13,3.45
2025-06-01 00:20:10,10.9,8.6,12.2,12.1,0.0,12.11,10.05
2025-06-01 00:20:15,13.5,19.3,18.0,16.7,0.0,-1.81,-2.68
2025-06-01 00:20:20,15.3,18.2,19.8,19.1,0.0,-3.91,-3.96
2025-06-01 00:20:25,13.3,9.5,13.7,12.7,0.0,-3.73,-7.76
2025-06-01 00:20:30,11.9,9.8,8.6,5.2,0.0,-0.22,19.18
2025-06-01 00:20:35,16.0,11.8,11.5,13.6,0.0,-7.99,7.41
2025-06-01 00:20:40,17.3,18.3,15.6,15.4,0.0,-7.02,-1.62
2025-06-01 00:20:45,15.4,16.5,17.6,14.2,0.0,11.94,2.83
2025-06-01 00:20:50,12.6,11.2,7.8,14.4,0.0,5.89,2.75
2025-06-01 00:20:55,11.0,11.9,7.8,9.8,0.0,6.35,-5.03
2025-06-01 00:21:00,13.6,10.3,14.0,13.0,0.0,-12.92,14.32
2025-06-01 00:21:05,14.5,14.4,16.4,18.3,0.0,-8.13,5.49
2025-06-01 00:21:10,16.4,17.0,15.9,14.8,0.0,-6.62,5.69
2025-06-01 00:21:15,10.2,6.5,13.2,14.2,0.0,-18.9,-3.08
2025-06-01 00:21:20,12.2,15.1,11.0,9.5,0.0,-1.46,16.0
2025-06-01 00:21:25,12.1,11.8,12.4,11.5,0.0,0.98,18.0
2025-06-01 00:21:30,16.8,15.7,15.6,13.0,0.0,7.06,4.38
2025-06-01 00:21:35,14.9,21.7,15.9,13.8,0.0,-3.41,14.19
2025-06-01 00:21:40,12.3,9.2,13.9,10.7,0.0,14.99,13.64
2025-06-01 00:21:45,10.2,13.6,11.2,12.8,0.0,3.88,-1.77
2025-06-01 00:21:50,12.5,15.8,13.1,12.9,0.0,-7.64,8.39
2025-06-01 00:21:55,20.4,14.1,16.3,19.1,0.0,-0.64,8.62
2025-06-01 00:22:00,12.9,15.9,14.6,17.0,0.0,9.5,25.72
2025-06-01 00:22:05,12.9,12.4,12.2,11.1,0.0,2.71,2.64
2025-06-01 00:22:10,11.5,13.8,9.2,13.5,0.0,10.54,4.06
2025-06-01 00:22:15,9.9,12.9,16.7,14.1,0.0,-7.99,0.96
2025-06-01 00:22:20,18.0,17.4,15.9,15.6,0.0,-3.13,-2.38
2025-06-01 00:22:25,17.9,14.0,17.1,17.7,0.0,7.99,1.55
2025-06-01 00:22:30,12.3,11.5,9.7,12.2,0.0,-9.43,14.5
2025-06-01 00:22:35,10.4,11.8,11.9,10.9,0.0,4.69,1.2
2025-06-01 00:22:40,16.2,11.8,14.7,18.3,0.0,-8.0,-0.42
2025-06-01 00:22:45,17.4,16.7,17.1,17.3,0.0,5.08,13.88
2025-06-01 00:22:50,15.2,13.9,15.7,18.1,0.0,-1.06,-2.8
2025-06-01 00:22:55,13.5,11.1,7.0,13.0,0.0,-4.28,4.28
2025-06-01 00:23:00,12.3,12.0,13.0,10.7,0.0,4.1,2.92
2025-06-01 00:23:05,16.3,16.0,12.9,17.0,0.0,-4.29,11.46
2025-06-01 00:23:10,17.1,20.0,15.9,15.6,0.0,-0.16,2.57
2025-06-01 00:23:15,15.6,10.8,11.9,11.9,0.0,7.6,18.68
2025-06-01 00:23:20,10.9,10.8,11.3,13.5,0.0,-7.42,6.91
2025-06-01 00:23:25,13.8,12.9,12.2,13.9,0.0,-21.63,10.42
2025-06-01 00:23:30,13.8,11.4,16.1,17.9,0.0,-1.1,12.62
2025-06-01 00:23:35,19.5,18.9,19.5,17.7,0.0,0.6,-7.82
2025-06-01 00:23:40,13.1,11.9,18.0,13.3,0.0,0.99,9.41
2025-06-01 00:23:45,11.1,14.4,9.8,11.4,0.0,-5.94,-5.56
2025-06-01 00:23:50,10.9,12.1,11.3,10.8,0.0,-11.25,4.34
2025-06-01 00:23:55,12.4,16.9,15.6,12.5,0.0,-2.47,-1.02
2025-06-01 00:24:00,16.8,18.8,12.4,16.3,0.0,-1.28,10.37
2025-06-01 00:24:05,13.7,11.8,12.6,11.7,0.0,8.61,5.17
2025-06-01 00:24:10,14.7,10.8,9.5,7.9,0.0,-14.43,-7.67
2025-06-01 00:24:15,13.0,13.5,9.3,14.2,0.0,-3.86,6.17
2025-06-01 00:24:20,18.9,17.4,15.1,13.9,0.0,-17.21,-0.75
2025-06-01 00:24:25,15.5,14.0,15.7,16.1,0.0,-1.8,-0.2
2025-06-01 00:24:30,13.2,13.8,10.7,15.7,0.0,-0.79,5.15
2025-06-01 00:24:35,12.3,11.4,12.8,11.5,0.0,-4.9,7.89
2025-06-01 00:24:40,10.5,13.0,12.7,12.4,0.0,-1.03,-10.05
2025-06-01 00:24:45,14.8,16.1,16.2,13.8,0.0,10.13,-1.93
2025-06-01 00:24:50,17.7,16.6,14.4,19.3,0.0,-9.55,12.35
2025-06-01 00:24:55,14.6,11.2,15.4,12.1,0.0,2.31,7.08
2025-06-01 00:25:00,10.6,12.5,12.5,7.4,0.0,10.43,-8.3
2025-06-01 00:25:05,15.2,15.4,11.0,12.3,0.0,-8.85,3.28
2025-06-01 00:25:10,15.4,17.6,18.7,18.9,0.0,-4.5,3.33
2025-06-01 00:25:15,12.1,13.9,17.4,18.7,0.0,-9.87,0.26
2025-06-01 00:25:20,12.2,12.8,10.6,13.1,0.0,-3.79,4.88
2025-06-01 00:25:25,12.1,11.0,10.1,10.8,0.0,-0.71,2.04
2025-06-01 00:25:30,13.0,16.7,14.6,12.9,0.0,5.58,2.33
2025-06-01 00:25:35,18.5,16.9,16.0,17.1,0.0,-12.57,-4.01
2025-06-01 00:25:40,12.8,15.5,18.7,19.7,0.0,5.1,9.01
2025-06-01 00:25:45,8.3,10.9,10.4,10.7,0.0,-1.35,1.22
2025-06-01 00:25:50,7.1,12.6,8.9,11.6,0.0,16.59,-2.36
2025-06-01 00:25:55,8.8,13.3,16.1,17.8,0.0,-9.84,8.97
2025-06-01 00:26:00,15.4,16.1,21.6,13.3,0.0,2.03,8.74
2025-06-01 00:26:05,17.1,15.1,15.5,14.1,0.0,2.15,2.25
2025-06-01 00:26:10,12.9,10.9,12.4,11.6,0.0,9.01,4.59
2025-06-01 00:26:15,7.7,13.8,9.4,9.9,0.0,-4.77,16.0
2025-06-01 00:26:20,10.0,20.5,16.3,14.7,0.0,-0.44,7.28
2025-06-01 00:26:25,17.4,17.6,17.5,16.5,0.0,-1.58,3.79
2025-06-01 00:26:30,14.2,16.8,15.8,8.7,0.0,5.25,6.56
2025-06-01 00:26:35,11.4,10.7,13.7,13.3,0.0,-6.18,8.26
2025-06-01 00:26:40,9.5,8.7,10.2,13.2,0.0,7.63,9.1
2025-06-01 00:26:45,16.0,15.6,13.3,15.4,0.0,6.4,11.03
2025-06-01 00:26:50,18.7,17.8,17.0,18.5,0.0,-0.21,-2.05
2025-06-01 00:26:55,13.9,12.7,12.9,13.9,0.0,-6.34,2.54
2025-06-01 00:27:00,7.5,11.7,11.2,9.6,0.0,5.27,12.5
2025-06-01 00:27:05,8.5,10.2,10.1,9.8,0.0,6.64,3.45
2025-06-01 00:27:10,14.4,10.9,16.2,12.4,0.0,0.48,7.22
2025-06-01 00:27:15,19.0,13.7,10.3,16.7,0.0,14.4,14.91
2025-06-01 00:27:20,14.3,12.9,15.5,11.9,0.0,3.81,9.04
2025-06-01 00:27:25,13.2,16.6,11.9,10.1,0.0,-0.2,-9.15
2025-06-01 00:27:30,10.6,11.1,10.9,12.3,0.0,-6.58,13.97
2025-06-01 00:27:35,15.2,15.2,14.6,15.5,0.0,6.6,-1.94
2025-06-01 00:27:40,14.9,15.6,13.5,14.6,0.0,-3.81,12.0
