time,heart_rate,spo2,sleep_quality,steps,calories,activity,status
2025-06-01 00:04:25,94.4,100.1,0,0,0.0758,静息,2
2025-06-01 00:04:30,96.7,100.1,0,0,0.076,静息,2
2025-06-01 00:04:35,93.4,100.1,0,0,0.0762,静息,2
2025-06-01 00:04:40,95.7,99.9,0,0,0.0762,静息,2
2025-06-01 00:04:45,94.5,99.7,0,0,0.0763,静息,2
2025-06-01 00:04:50,97.2,100.1,0,0,0.0759,静息,2
2025-06-01 00:04:55,96.5,99.9,0,0,0.0772,静息,2
2025-06-01 00:05:00,88.6,99.8,0,0,0.0759,睡眠,2
2025-06-01 00:05:05,89.9,99.9,0,0,0.0764,睡眠,2
2025-06-01 00:05:10,91.6,99.9,0,0,0.0755,睡眠,2
2025-06-01 00:05:15,85.6,99.5,0,0,0.076,睡眠,2
2025-06-01 00:05:20,87.9,99.8,0,0,0.0762,睡眠,2
2025-06-01 00:05:25,86.0,99.9,0,0,0.0766,睡眠,2
2025-06-01 00:05:30,89.0,99.6,0,0,0.0759,睡眠,2
2025-06-01 00:05:35,88.6,99.7,0,0,0.0762,睡眠,2
2025-06-01 00:05:40,87.4,99.8,0,0,0.0755,睡眠,2
2025-06-01 00:05:45,92.1,99.9,0,0,0.0768,睡眠,2
2025-06-01 00:05:50,86.8,100.0,0,0,0.0763,睡眠,2
2025-06-01 00:05:55,85.5,99.5,0,0,0.0763,睡眠,2
2025-06-01 00:06:00,84.6,99.8,0,0,0.0759,睡眠,2
2025-06-01 00:06:05,85.1,99.6,0,0,0.0762,睡眠,2
2025-06-01 00:06:10,86.7,99.6,0,0,0.0764,睡眠,2
2025-06-01 00:06:15,87.9,99.7,0,0,0.0754,睡眠,2
2025-06-01 00:06:20,85.1,100.0,0,0,0.076,睡眠,2
2025-06-01 00:06:25,86.4,99.9,0,0,0.0756,睡眠,2
2025-06-01 00:06:30,88.7,99.8,0,0,0.0758,睡眠,2
2025-06-01 00:06:35,87.8,100.2,0,0,0.0754,睡眠,2
2025-06-01 00:06:40,86.5,99.6,0,0,0.0754,睡眠,2
2025-06-01 00:06:45,88.9,99.9,0,0,0.0755,睡眠,2
2025-06-01 00:06:50,86.7,99.7,0,0,0.0752,睡眠,2
2025-06-01 00:06:55,88.4,99.7,0,0,0.0757,睡眠,2
2025-06-01 00:07:00,87.3,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:07:05,87.8,99.8,0,0,0.0754,睡眠,2
2025-06-01 00:07:10,87.1,99.7,0,0,0.0762,睡眠,2
2025-06-01 00:07:15,86.3,99.6,0,0,0.0755,睡眠,2
2025-06-01 00:07:20,84.8,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:07:25,88.9,99.8,0,0,0.0753,睡眠,2
2025-06-01 00:07:30,90.4,99.5,0,0,0.0758,睡眠,2
2025-06-01 00:07:35,89.5,99.8,0,0,0.076,睡眠,2
2025-06-01 00:07:40,88.1,99.7,0,0,0.0757,睡眠,2
2025-06-01 00:07:45,92.2,99.9,0,0,0.0757,睡眠,2
2025-06-01 00:07:50,86.5,99.6,0,0,0.0767,睡眠,2
2025-06-01 00:07:55,88.0,99.7,0,0,0.0763,睡眠,2
2025-06-01 00:08:00,90.0,99.8,0,0,0.077,睡眠,2
2025-06-01 00:08:05,89.6,99.7,0,0,0.0755,睡眠,2
2025-06-01 00:08:10,89.3,99.9,0,0,0.0757,睡眠,2
2025-06-01 00:08:15,88.2,99.8,0,0,0.0754,睡眠,2
2025-06-01 00:08:20,87.6,100.0,0,0,0.0753,睡眠,2
2025-06-01 00:08:25,89.6,99.9,0,0,0.0753,睡眠,2
2025-06-01 00:08:30,89.0,99.9,0,0,0.076,睡眠,2
2025-06-01 00:08:35,91.3,100.1,0,0,0.0757,睡眠,2
2025-06-01 00:08:40,84.1,99.9,0,0,0.0767,睡眠,2
2025-06-01 00:08:45,88.9,99.5,0,0,0.0759,睡眠,2
2025-06-01 00:08:50,85.7,99.9,0,0,0.0752,睡眠,2
2025-06-01 00:08:55,86.9,99.5,0,0,0.0763,睡眠,2
2025-06-01 00:09:00,94.1,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:09:05,86.5,99.8,0,0,0.0756,睡眠,2
2025-06-01 00:09:10,86.6,99.7,0,0,0.0767,睡眠,2
2025-06-01 00:09:15,87.8,99.7,0,0,0.0757,睡眠,2
2025-06-01 00:09:20,88.6,99.9,0,0,0.0765,睡眠,2
2025-06-01 00:09:25,84.2,99.8,0,0,0.0763,睡眠,2
2025-06-01 00:09:30,86.5,99.9,0,0,0.0765,睡眠,2
2025-06-01 00:09:35,88.8,99.8,0,0,0.0753,睡眠,2
2025-06-01 00:09:40,86.2,99.9,0,0,0.0752,睡眠,2
2025-06-01 00:09:45,83.9,99.8,0,0,0.0768,睡眠,2
2025-06-01 00:09:50,87.5,99.8,0,0,0.0765,睡眠,2
2025-06-01 00:09:55,88.4,99.8,0,0,0.0751,睡眠,2
2025-06-01 00:10:00,88.3,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:10:05,87.6,99.7,0,0,0.0751,睡眠,2
2025-06-01 00:10:10,91.6,99.9,0,0,0.0764,睡眠,2
2025-06-01 00:10:15,87.2,99.7,0,0,0.0755,睡眠,2
2025-06-01 00:10:20,85.1,99.6,0,0,0.0752,睡眠,2
2025-06-01 00:10:25,89.6,100.0,0,0,0.076,睡眠,2
2025-06-01 00:10:30,93.4,99.8,0,0,0.0759,睡眠,2
2025-06-01 00:10:35,85.8,100.0,0,0,0.0768,睡眠,2
2025-06-01 00:10:40,88.4,100.0,0,0,0.0751,睡眠,2
2025-06-01 00:10:45,87.7,99.9,0,0,0.0752,睡眠,2
2025-06-01 00:10:50,89.9,100.0,0,0,0.0761,睡眠,2
2025-06-01 00:10:55,86.5,99.9,0,0,0.0753,睡眠,2
2025-06-01 00:11:00,88.6,99.9,0,0,0.0759,睡眠,2
2025-06-01 00:11:05,86.3,99.8,0,0,0.0758,睡眠,2
2025-06-01 00:11:10,86.8,99.8,0,0,0.0757,睡眠,2
2025-06-01 00:11:15,88.5,99.8,0,0,0.0764,睡眠,2
2025-06-01 00:11:20,93.3,99.9,0,0,0.0757,睡眠,2
2025-06-01 00:11:25,88.2,99.9,0,0,0.0758,睡眠,2
2025-06-01 00:11:30,86.5,99.6,0,0,0.076,睡眠,2
2025-06-01 00:11:35,86.7,99.9,0,0,0.0762,睡眠,2
2025-06-01 00:11:40,88.5,99.9,0,0,0.0771,睡眠,2
2025-06-01 00:11:45,85.7,99.7,0,0,0.0765,睡眠,2
2025-06-01 00:11:50,86.1,99.8,0,0,0.0762,睡眠,2
2025-06-01 00:11:55,84.9,100.1,0,0,0.0757,睡眠,2
2025-06-01 00:12:00,87.6,100.1,0,0,0.0755,睡眠,2
2025-06-01 00:12:05,85.7,100.0,0,0,0.076,睡眠,2
2025-06-01 00:12:10,87.8,100.0,0,0,0.0764,睡眠,2
2025-06-01 00:12:15,90.7,99.8,0,0,0.0765,睡眠,2
2025-06-01 00:12:20,90.9,100.0,0,0,0.0762,睡眠,2
2025-06-01 00:12:25,88.5,99.8,0,0,0.0757,睡眠,2
2025-06-01 00:12:30,86.2,99.8,0,0,0.0763,睡眠,2
2025-06-01 00:12:35,90.3,99.8,0,0,0.0767,睡眠,2
2025-06-01 00:12:40,87.0,99.9,0,0,0.076,睡眠,2
2025-06-01 00:12:45,89.1,99.7,0,0,0.0751,睡眠,2
2025-06-01 00:12:50,86.8,99.9,0,0,0.0769,睡眠,2
2025-06-01 00:12:55,83.2,99.8,0,0,0.0763,睡眠,2
2025-06-01 00:13:00,88.3,99.8,0,0,0.0759,睡眠,2
2025-06-01 00:13:05,86.6,99.6,0,0,0.076,睡眠,2
2025-06-01 00:13:10,87.7,99.8,0,0,0.0765,睡眠,2
2025-06-01 00:13:15,89.4,99.9,0,0,0.0766,睡眠,2
2025-06-01 00:13:20,86.9,99.9,0,0,0.0768,睡眠,2
2025-06-01 00:13:25,87.8,99.7,0,0,0.0756,睡眠,2
2025-06-01 00:13:30,82.5,99.5,0,0,0.0763,睡眠,2
2025-06-01 00:13:35,88.1,99.7,0,0,0.0753,睡眠,2
2025-06-01 00:13:40,89.0,99.8,0,0,0.0749,睡眠,2
2025-06-01 00:13:45,90.5,99.7,0,0,0.0762,睡眠,2
2025-06-01 00:13:50,88.2,100.0,0,0,0.0756,睡眠,2
2025-06-01 00:13:55,90.1,100.0,0,0,0.0756,睡眠,2
2025-06-01 00:14:00,91.4,99.9,0,0,0.076,睡眠,2
2025-06-01 00:14:05,88.1,99.8,0,0,0.0756,睡眠,2
2025-06-01 00:14:10,89.8,100.0,0,0,0.076,睡眠,2
2025-06-01 00:14:15,87.4,99.6,0,0,0.0762,睡眠,2
2025-06-01 00:14:20,89.5,99.5,0,0,0.0764,睡眠,2
2025-06-01 00:14:25,86.9,99.9,0,0,0.0764,睡眠,2
2025-06-01 00:14:30,84.8,100.1,0,0,0.0761,睡眠,2
2025-06-01 00:14:35,87.8,99.7,0,0,0.0765,睡眠,2
2025-06-01 00:14:40,89.5,99.6,0,0,0.075,睡眠,2
2025-06-01 00:14:45,85.4,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:14:50,90.0,99.7,0,0,0.0757,睡眠,2
2025-06-01 00:14:55,86.3,100.0,0,0,0.0757,睡眠,2
2025-06-01 00:15:00,91.6,99.9,0,0,0.076,睡眠,2
2025-06-01 00:15:05,88.8,99.8,0,0,0.0759,睡眠,2
2025-06-01 00:15:10,89.4,99.6,0,0,0.0761,睡眠,2
2025-06-01 00:15:15,86.9,100.0,0,0,0.0754,睡眠,2
2025-06-01 00:15:20,86.2,99.9,0,0,0.076,睡眠,2
2025-06-01 00:15:25,92.9,99.9,0,0,0.0759,睡眠,2
2025-06-01 00:15:30,89.9,100.0,0,0,0.0753,睡眠,2
2025-06-01 00:15:35,86.4,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:15:40,87.5,100.0,0,0,0.0764,睡眠,2
2025-06-01 00:15:45,85.8,99.9,0,0,0.0766,睡眠,2
2025-06-01 00:15:50,85.4,99.8,0,0,0.0752,睡眠,2
2025-06-01 00:15:55,85.5,99.5,0,0,0.0752,睡眠,2
2025-06-01 00:16:00,90.6,100.0,0,0,0.0757,睡眠,2
2025-06-01 00:16:05,91.6,99.5,0,0,0.0771,睡眠,2
2025-06-01 00:16:10,89.7,99.9,0,0,0.0761,睡眠,2
2025-06-01 00:16:15,84.1,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:16:20,88.1,100.0,0,0,0.0751,睡眠,2
2025-06-01 00:16:25,89.4,99.7,0,0,0.0754,睡眠,2
2025-06-01 00:16:30,83.0,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:16:35,88.3,100.0,0,0,0.0757,睡眠,2
2025-06-01 00:16:40,86.6,99.8,0,0,0.0756,睡眠,2
2025-06-01 00:16:45,87.7,99.6,0,0,0.0764,睡眠,2
2025-06-01 00:16:50,87.0,99.8,0,0,0.077,睡眠,2
2025-06-01 00:16:55,87.3,99.9,0,0,0.0758,睡眠,2
2025-06-01 00:17:00,86.2,100.1,0,0,0.0752,睡眠,2
2025-06-01 00:17:05,93.4,99.9,0,0,0.0756,睡眠,2
2025-06-01 00:17:10,88.0,99.7,0,0,0.0754,睡眠,2
2025-06-01 00:17:15,86.7,99.7,0,0,0.0751,睡眠,2
2025-06-01 00:17:20,90.8,99.6,0,0,0.0753,睡眠,2
2025-06-01 00:17:25,89.2,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:17:30,86.4,99.7,0,0,0.0755,睡眠,2
2025-06-01 00:17:35,86.5,100.0,0,0,0.0758,睡眠,2
2025-06-01 00:17:40,88.1,100.1,0,0,0.0758,睡眠,2
2025-06-01 00:17:45,85.8,100.0,0,0,0.0752,睡眠,2
2025-06-01 00:17:50,88.6,99.5,0,0,0.0772,睡眠,2
2025-06-01 00:17:55,90.1,99.8,0,0,0.0758,睡眠,2
2025-06-01 00:18:00,87.5,99.8,0,0,0.0755,睡眠,2
2025-06-01 00:18:05,88.8,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:18:10,88.3,100.0,0,0,0.0753,睡眠,2
2025-06-01 00:18:15,87.2,99.7,0,0,0.0762,睡眠,2
2025-06-01 00:18:20,86.1,99.6,0,0,0.0758,睡眠,2
2025-06-01 00:18:25,87.5,100.1,0,0,0.0767,睡眠,2
2025-06-01 00:18:30,86.4,99.7,0,0,0.076,睡眠,2
2025-06-01 00:18:35,89.4,100.0,0,0,0.0752,睡眠,2
2025-06-01 00:18:40,85.8,99.6,0,0,0.075,睡眠,2
2025-06-01 00:18:45,87.2,99.5,0,0,0.0761,睡眠,2
2025-06-01 00:18:50,87.7,99.9,0,0,0.0754,睡眠,2
2025-06-01 00:18:55,86.5,99.7,0,0,0.0755,睡眠,2
2025-06-01 00:19:00,92.1,99.5,0,0,0.0758,睡眠,2
2025-06-01 00:19:05,89.8,99.9,0,0,0.0757,睡眠,2
2025-06-01 00:19:10,89.7,99.9,0,0,0.0767,睡眠,2
2025-06-01 00:19:15,90.7,99.8,0,0,0.076,睡眠,2
2025-06-01 00:19:20,90.0,99.6,0,0,0.0756,睡眠,2
2025-06-01 00:19:25,89.9,100.0,0,0,0.0755,睡眠,2
2025-06-01 00:19:30,91.4,99.7,0,0,0.0762,睡眠,2
2025-06-01 00:19:35,89.8,99.8,0,0,0.076,睡眠,2
2025-06-01 00:19:40,87.4,100.0,0,0,0.0755,睡眠,2
2025-06-01 00:19:45,84.9,99.9,0,0,0.0758,睡眠,2
2025-06-01 00:19:50,87.9,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:19:55,90.3,99.9,0,0,0.0765,睡眠,2
2025-06-01 00:20:00,85.1,99.8,0,0,0.0762,睡眠,2
2025-06-01 00:20:05,88.0,100.0,0,0,0.0772,睡眠,2
2025-06-01 00:20:10,88.3,99.9,0,0,0.0762,睡眠,2
2025-06-01 00:20:15,85.0,99.7,0,0,0.0762,睡眠,2
2025-06-01 00:20:20,90.4,99.7,0,0,0.0756,睡眠,2
2025-06-01 00:20:25,87.2,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:20:30,90.3,99.8,0,0,0.0757,睡眠,2
2025-06-01 00:20:35,85.3,99.5,0,0,0.0765,睡眠,2
2025-06-01 00:20:40,93.0,99.8,0,0,0.0769,睡眠,2
2025-06-01 00:20:45,90.4,100.0,0,0,0.0756,睡眠,2
2025-06-01 00:20:50,88.7,99.7,0,0,0.0764,睡眠,2
2025-06-01 00:20:55,87.5,99.7,0,0,0.075,睡眠,2
2025-06-01 00:21:00,85.2,100.0,0,0,0.0768,睡眠,2
2025-06-01 00:21:05,87.4,99.7,0,0,0.0765,睡眠,2
2025-06-01 00:21:10,89.4,99.6,0,0,0.075,睡眠,2
2025-06-01 00:21:15,88.3,99.6,0,0,0.0756,睡眠,2
2025-06-01 00:21:20,87.7,100.0,0,0,0.0757,睡眠,2
2025-06-01 00:21:25,89.3,99.7,0,0,0.0765,睡眠,2
2025-06-01 00:21:30,86.7,99.6,0,0,0.0761,睡眠,2
2025-06-01 00:21:35,86.6,99.9,0,0,0.0755,睡眠,2
2025-06-01 00:21:40,88.2,99.8,0,0,0.0762,睡眠,2
2025-06-01 00:21:45,87.3,99.8,0,0,0.0752,睡眠,2
2025-06-01 00:21:50,85.9,99.8,0,0,0.0755,睡眠,2
2025-06-01 00:21:55,89.4,99.7,0,0,0.0763,睡眠,2
2025-06-01 00:22:00,84.9,99.7,0,0,0.0744,睡眠,2
2025-06-01 00:22:05,89.6,99.5,0,0,0.0769,睡眠,2
2025-06-01 00:22:10,85.4,99.9,0,0,0.0755,睡眠,2
2025-06-01 00:22:15,87.0,100.0,0,0,0.0758,睡眠,2
2025-06-01 00:22:20,85.4,99.9,0,0,0.0775,睡眠,2
2025-06-01 00:22:25,86.9,99.9,0,0,0.0752,睡眠,2
2025-06-01 00:22:30,85.9,100.1,0,0,0.0766,睡眠,2
2025-06-01 00:22:35,86.9,99.8,0,0,0.0764,睡眠,2
2025-06-01 00:22:40,91.0,99.7,0,0,0.0754,睡眠,2
2025-06-01 00:22:45,86.6,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:22:50,89.5,100.2,0,0,0.0761,睡眠,2
2025-06-01 00:22:55,87.4,99.8,0,0,0.0766,睡眠,2
2025-06-01 00:23:00,84.1,99.9,0,0,0.0756,睡眠,2
2025-06-01 00:23:05,89.1,99.6,0,0,0.0762,睡眠,2
2025-06-01 00:23:10,90.2,99.7,0,0,0.0757,睡眠,2
2025-06-01 00:23:15,89.8,99.9,0,0,0.0759,睡眠,2
2025-06-01 00:23:20,86.6,99.8,0,0,0.076,睡眠,2
2025-06-01 00:23:25,88.9,99.8,0,0,0.0752,睡眠,2
2025-06-01 00:23:30,90.3,99.6,0,0,0.076,睡眠,2
2025-06-01 00:23:35,88.7,100.0,0,0,0.0758,睡眠,2
2025-06-01 00:23:40,91.5,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:23:45,88.6,99.7,0,0,0.076,睡眠,2
2025-06-01 00:23:50,88.4,99.8,0,0,0.0762,睡眠,2
2025-06-01 00:23:55,89.1,99.8,0,0,0.0768,睡眠,2
2025-06-01 00:24:00,88.6,99.8,0,0,0.0751,睡眠,2
2025-06-01 00:24:05,85.9,100.1,0,0,0.0758,睡眠,2
2025-06-01 00:24:10,90.4,99.7,0,0,0.0762,睡眠,2
2025-06-01 00:24:15,87.0,99.6,0,0,0.075,睡眠,2
2025-06-01 00:24:20,92.0,99.9,0,0,0.0766,睡眠,2
2025-06-01 00:24:25,87.7,99.6,0,0,0.0755,睡眠,2
2025-06-01 00:24:30,87.4,99.9,0,0,0.0768,睡眠,2
2025-06-01 00:24:35,86.2,99.6,0,0,0.0759,睡眠,2
2025-06-01 00:24:40,83.6,99.7,0,0,0.0763,睡眠,2
2025-06-01 00:24:45,86.5,99.7,0,0,0.0766,睡眠,2
2025-06-01 00:24:50,87.7,99.9,0,0,0.0755,睡眠,2
2025-06-01 00:24:55,90.3,99.9,0,0,0.0759,睡眠,2
2025-06-01 00:25:00,86.3,99.5,0,0,0.0762,睡眠,2
2025-06-01 00:25:05,91.3,99.8,0,0,0.0764,睡眠,2
2025-06-01 00:25:10,86.0,99.5,0,0,0.0754,睡眠,2
2025-06-01 00:25:15,87.7,99.7,0,0,0.0761,睡眠,2
2025-06-01 00:25:20,90.0,99.8,0,0,0.076,睡眠,2
2025-06-01 00:25:25,85.4,99.8,0,0,0.076,睡眠,2
2025-06-01 00:25:30,86.0,99.6,0,0,0.076,睡眠,2
2025-06-01 00:25:35,88.2,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:25:40,91.0,99.8,0,0,0.0756,睡眠,2
2025-06-01 00:25:45,86.9,99.9,0,0,0.0763,睡眠,2
2025-06-01 00:25:50,87.7,99.8,0,0,0.0765,睡眠,2
2025-06-01 00:25:55,86.1,99.7,0,0,0.0763,睡眠,2
2025-06-01 00:26:00,85.4,99.7,0,0,0.0755,睡眠,2
2025-06-01 00:26:05,88.9,99.6,0,0,0.0761,睡眠,2
2025-06-01 00:26:10,88.7,99.8,0,0,0.0759,睡眠,2
2025-06-01 00:26:15,86.6,99.8,0,0,0.0767,睡眠,2
2025-06-01 00:26:20,89.4,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:26:25,85.3,99.5,0,0,0.076,睡眠,2
2025-06-01 00:26:30,86.1,99.9,0,0,0.0756,睡眠,2
2025-06-01 00:26:35,82.6,99.7,0,0,0.0763,睡眠,2
2025-06-01 00:26:40,82.3,99.9,0,0,0.0758,睡眠,2
2025-06-01 00:26:45,88.4,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:26:50,88.2,99.9,0,0,0.076,睡眠,2
2025-06-01 00:26:55,88.1,99.8,0,0,0.0757,睡眠,2
2025-06-01 00:27:00,83.7,99.9,0,0,0.0765,睡眠,2
2025-06-01 00:27:05,82.2,99.9,0,0,0.0775,睡眠,2
2025-06-01 00:27:10,88.6,99.8,0,0,0.0762,睡眠,2
2025-06-01 00:27:15,87.0,99.8,0,0,0.0765,睡眠,2
2025-06-01 00:27:20,84.3,99.9,0,0,0.0757,睡眠,2
2025-06-01 00:27:25,86.4,99.8,0,0,0.0752,睡眠,2
2025-06-01 00:27:30,89.5,99.9,0,0,0.0762,睡眠,2
2025-06-01 00:27:35,90.0,100.0,0,0,0.0763,睡眠,2
2025-06-01 00:27:40,88.0,99.7,0,0,0.0755,睡眠,2
2025-06-01 00:27:45,83.2,99.7,0,0,0.076,睡眠,2
2025-06-01 00:27:50,83.2,100.0,0,0,0.0755,睡眠,2
2025-06-01 00:27:55,85.7,99.9,0,0,0.0749,睡眠,2
2025-06-01 00:28:00,88.8,99.8,0,0,0.0753,睡眠,2
2025-06-01 00:28:05,87.5,100.1,0,0,0.0757,睡眠,2
2025-06-01 00:28:10,88.5,99.9,0,0,0.0773,睡眠,2
2025-06-01 00:28:15,85.4,99.6,0,0,0.0757,睡眠,2
2025-06-01 00:28:20,87.3,99.8,0,0,0.0759,睡眠,2
2025-06-01 00:28:25,86.0,99.8,0,0,0.0758,睡眠,2
2025-06-01 00:28:30,86.8,99.8,0,0,0.076,睡眠,2
2025-06-01 00:28:35,87.7,99.8,0,0,0.0756,睡眠,2
2025-06-01 00:28:40,88.8,100.0,0,0,0.0765,睡眠,2
2025-06-01 00:28:45,88.6,99.7,0,0,0.0765,睡眠,2
2025-06-01 00:28:50,83.9,99.9,0,0,0.0748,睡眠,2
2025-06-01 00:28:55,85.0,99.7,0,0,0.0766,睡眠,2
2025-06-01 00:29:00,89.6,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:29:05,87.0,99.7,0,0,0.0755,睡眠,2
2025-06-01 00:29:10,86.4,99.8,0,0,0.0762,睡眠,2
2025-06-01 00:29:15,87.9,99.7,0,0,0.0754,睡眠,2
2025-06-01 00:29:20,81.6,99.7,0,0,0.0758,睡眠,2
2025-06-01 00:29:25,88.3,99.8,0,0,0.0762,睡眠,2
2025-06-01 00:29:30,89.1,99.9,0,0,0.0759,睡眠,2
2025-06-01 00:29:35,88.1,99.7,0,0,0.0767,睡眠,2
2025-06-01 00:29:40,85.9,99.8,0,0,0.076,睡眠,2
2025-06-01 00:29:45,88.4,99.6,0,0,0.0751,睡眠,2
2025-06-01 00:29:50,86.3,99.8,0,0,0.0756,睡眠,2
2025-06-01 00:29:55,84.6,100.0,0,0,0.076,睡眠,2
2025-06-01 00:30:00,86.7,99.9,0,0,0.0753,睡眠,2
2025-06-01 00:30:05,87.0,99.9,0,0,0.076,睡眠,2
2025-06-01 00:30:10,93.2,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:30:15,82.4,99.9,0,0,0.0767,睡眠,2
2025-06-01 00:30:20,83.6,99.8,0,0,0.0761,睡眠,2
2025-06-01 00:30:25,86.9,99.8,0,0,0.0759,睡眠,2
2025-06-01 00:30:30,89.0,100.0,0,0,0.0753,睡眠,2
2025-06-01 00:30:35,86.9,100.0,0,0,0.0759,睡眠,2
2025-06-01 00:30:40,86.7,99.8,0,0,0.076,睡眠,2
2025-06-01 00:30:45,86.3,100.0,0,0,0.0756,睡眠,2
2025-06-01 00:30:50,89.9,99.9,0,0,0.0756,睡眠,2
2025-06-01 00:30:55,84.0,99.8,0,0,0.0764,睡眠,2
2025-06-01 00:31:00,87.0,99.7,0,0,0.0763,睡眠,2
2025-06-01 00:31:05,91.0,99.8,0,0,0.076,睡眠,2
2025-06-01 00:31:10,85.5,99.9,0,0,0.0767,睡眠,2
2025-06-01 00:31:15,88.8,99.7,0,0,0.0757,睡眠,2
2025-06-01 00:31:20,89.6,99.9,0,0,0.0754,睡眠,2
2025-06-01 00:31:25,87.4,99.7,0,0,0.0759,睡眠,2
2025-06-01 00:31:30,84.5,99.7,0,0,0.0754,睡眠,2
2025-06-01 00:31:35,82.6,99.9,0,0,0.0756,睡眠,2
2025-06-01 00:31:40,87.8,99.8,0,0,0.0758,睡眠,2
